site,taxon,class,n
17,SLAC,>4cm,0
17,SRAD,<4cm,2
17,SRAD,>4cm,1
17,SSID,<4cm,4
17,SSID,>4cm,5
18,AAGA,<4cm,0
18,AAGA,>4cm,0
18,ACER,<4cm,0
18,ACER,>4cm,0
18,AFRA,<4cm,0
18,AFRA,>4cm,0
18,ALAM,<4cm,0
18,ALAM,>4cm,0
18,CNAT,<4cm,0
18,CNAT,>4cm,0
18,DLAB,<4cm,0
18,DLAB,>4cm,0
18,DSTO,<4cm,0
18,DSTO,>4cm,0
18,EFAS,<4cm,0
18,EFAS,>4cm,0
18,FFRA,<4cm,0
18,FFRA,>4cm,0
18,MALI,<4cm,0
18,MALI,>4cm,0
18,MANG,<4cm,0
18,MANG,>4cm,0
18,MCAV,<4cm,0
18,MCAV,>4cm,1
18,MDEC,<4cm,0
18,MDEC,>4cm,0
18,MLAM,<4cm,0
18,MLAM,>4cm,0
18,MMEA,<4cm,0
18,MMEA,>4cm,0
18,MPHA,<4cm,0
18,MPHA,>4cm,0
18,OCUL,<4cm,0
18,OCUL,>4cm,0
18,OFAV,<4cm,0
18,OFAV,>4cm,0
18,OFRA,<4cm,0
18,OFRA,>4cm,0
18,PAME,<4cm,0
18,PAME,>4cm,0
18,PAST,<4cm,0
18,PAST,>4cm,0
18,PCLI,<4cm,1
18,PCLI,>4cm,0
18,PPOR,<4cm,3
18,PPOR,>4cm,4
18,PSTR,<4cm,0
18,PSTR,>4cm,0
18,SBOU,<4cm,0
18,SBOU,>4cm,0
18,SCUB,<4cm,0
18,SCUB,>4cm,0
18,SINT,<4cm,0
18,SINT,>4cm,3
18,SLAC,<4cm,0
18,SLAC,>4cm,0
18,SRAD,<4cm,24
18,SRAD,>4cm,8
18,SSID,<4cm,0
18,SSID,>4cm,0
19,AAGA,<4cm,0
19,AAGA,>4cm,0
19,ACER,<4cm,0
19,ACER,>4cm,0
19,AFRA,<4cm,0
19,AFRA,>4cm,0
19,ALAM,<4cm,0
19,ALAM,>4cm,0
19,CNAT,<4cm,0
19,CNAT,>4cm,0
19,DLAB,<4cm,0
19,DLAB,>4cm,0
19,DSTO,<4cm,0
19,DSTO,>4cm,1
19,EFAS,<4cm,0
19,EFAS,>4cm,0
19,FFRA,<4cm,0
19,FFRA,>4cm,0
19,MALI,<4cm,0
19,MALI,>4cm,0
19,MANG,<4cm,0
19,MANG,>4cm,0
19,MCAV,<4cm,0
19,MCAV,>4cm,2
19,MDEC,<4cm,0
19,MDEC,>4cm,0
19,MLAM,<4cm,0
19,MLAM,>4cm,0
19,MMEA,<4cm,0
19,MMEA,>4cm,0
19,MPHA,<4cm,0
19,MPHA,>4cm,0
19,OCUL,<4cm,0
19,OCUL,>4cm,0
19,OFAV,<4cm,0
19,OFAV,>4cm,1
19,OFRA,<4cm,0
19,OFRA,>4cm,0
19,PAME,<4cm,0
19,PAME,>4cm,0
19,PAST,<4cm,0
19,PAST,>4cm,0
19,PCLI,<4cm,0
19,PCLI,>4cm,0
19,PPOR,<4cm,0
19,PPOR,>4cm,1
19,PSTR,<4cm,0
19,PSTR,>4cm,0
19,SBOU,<4cm,0
19,SBOU,>4cm,1
19,SCUB,<4cm,0
19,SCUB,>4cm,0
19,SINT,<4cm,1
19,SINT,>4cm,4
19,SLAC,<4cm,0
19,SLAC,>4cm,0
19,SRAD,<4cm,23
19,SRAD,>4cm,0
19,SSID,<4cm,15
19,SSID,>4cm,1
20,AAGA,<4cm,0
20,AAGA,>4cm,1
20,ACER,<4cm,0
20,ACER,>4cm,0
20,AFRA,<4cm,0
20,AFRA,>4cm,0
20,ALAM,<4cm,0
20,ALAM,>4cm,0
20,CNAT,<4cm,0
20,CNAT,>4cm,0
20,DLAB,<4cm,0
20,DLAB,>4cm,0
20,DSTO,<4cm,0
20,DSTO,>4cm,0
20,EFAS,<4cm,0
20,EFAS,>4cm,0
20,FFRA,<4cm,0
20,FFRA,>4cm,0
20,MALI,<4cm,0
20,MALI,>4cm,0
20,MANG,<4cm,0
20,MANG,>4cm,0
20,MCAV,<4cm,5
20,MCAV,>4cm,0
20,MDEC,<4cm,0
20,MDEC,>4cm,0
20,MLAM,<4cm,0
20,MLAM,>4cm,0
20,MMEA,<4cm,0
20,MMEA,>4cm,1
20,MPHA,<4cm,0
20,MPHA,>4cm,0
20,OCUL,<4cm,0
20,OCUL,>4cm,0
20,OFAV,<4cm,0
20,OFAV,>4cm,0
20,OFRA,<4cm,0
20,OFRA,>4cm,0
20,PAME,<4cm,0
20,PAME,>4cm,0
20,PAST,<4cm,0
20,PAST,>4cm,4
20,PCLI,<4cm,0
20,PCLI,>4cm,0
20,PPOR,<4cm,1
20,PPOR,>4cm,0
20,PSTR,<4cm,0
20,PSTR,>4cm,0
20,SBOU,<4cm,0
20,SBOU,>4cm,1
20,SCUB,<4cm,0
20,SCUB,>4cm,0
20,SINT,<4cm,4
20,SINT,>4cm,2
20,SLAC,<4cm,0
20,SLAC,>4cm,0
20,SRAD,<4cm,9
20,SRAD,>4cm,0
20,SSID,<4cm,13
20,SSID,>4cm,4
21,AAGA,<4cm,0
21,AAGA,>4cm,0
21,ACER,<4cm,0
21,ACER,>4cm,0
21,AFRA,<4cm,0
21,AFRA,>4cm,0
21,ALAM,<4cm,0
21,ALAM,>4cm,0
21,CNAT,<4cm,0
21,CNAT,>4cm,0
21,DLAB,<4cm,0
21,DLAB,>4cm,0
21,DSTO,<4cm,0
21,DSTO,>4cm,1
21,EFAS,<4cm,0
21,EFAS,>4cm,0
21,FFRA,<4cm,0
21,FFRA,>4cm,0
21,MALI,<4cm,0
21,MALI,>4cm,0
21,MANG,<4cm,0
21,MANG,>4cm,0
21,MCAV,<4cm,1
21,MCAV,>4cm,1
21,MDEC,<4cm,0
21,MDEC,>4cm,0
21,MLAM,<4cm,0
21,MLAM,>4cm,0
21,MMEA,<4cm,0
21,MMEA,>4cm,0
21,MPHA,<4cm,0
21,MPHA,>4cm,0
21,OCUL,<4cm,0
21,OCUL,>4cm,0
21,OFAV,<4cm,0
21,OFAV,>4cm,0
21,OFRA,<4cm,0
21,OFRA,>4cm,0
21,PAME,<4cm,0
21,PAME,>4cm,0
21,PAST,<4cm,0
21,PAST,>4cm,1
21,PCLI,<4cm,0
21,PCLI,>4cm,0
21,PPOR,<4cm,0
21,PPOR,>4cm,0
21,PSTR,<4cm,1
21,PSTR,>4cm,0
21,SBOU,<4cm,0
21,SBOU,>4cm,0
21,SCUB,<4cm,0
21,SCUB,>4cm,0
21,SINT,<4cm,2
21,SINT,>4cm,4
21,SLAC,<4cm,0
21,SLAC,>4cm,0
21,SRAD,<4cm,15
21,SRAD,>4cm,2
21,SSID,<4cm,3
21,SSID,>4cm,0
22,AAGA,<4cm,0
22,AAGA,>4cm,0
22,ACER,<4cm,0
22,ACER,>4cm,0
22,AFRA,<4cm,0
22,AFRA,>4cm,0
22,ALAM,<4cm,0
22,ALAM,>4cm,0
22,CNAT,<4cm,0
22,CNAT,>4cm,0
22,DLAB,<4cm,0
22,DLAB,>4cm,0
22,DSTO,<4cm,1
22,DSTO,>4cm,0
22,EFAS,<4cm,0
22,EFAS,>4cm,0
22,FFRA,<4cm,0
22,FFRA,>4cm,0
22,MALI,<4cm,0
22,MALI,>4cm,0
22,MANG,<4cm,0
22,MANG,>4cm,0
22,MCAV,<4cm,9
22,MCAV,>4cm,1
22,MDEC,<4cm,0
22,MDEC,>4cm,0
22,MLAM,<4cm,0
22,MLAM,>4cm,0
22,MMEA,<4cm,0
22,MMEA,>4cm,0
22,MPHA,<4cm,0
22,MPHA,>4cm,0
22,OCUL,<4cm,0
22,OCUL,>4cm,1
22,OFAV,<4cm,0
22,OFAV,>4cm,0
22,OFRA,<4cm,0
22,OFRA,>4cm,0
22,PAME,<4cm,0
22,PAME,>4cm,0
22,PAST,<4cm,1
22,PAST,>4cm,4
22,PCLI,<4cm,0
22,PCLI,>4cm,0
22,PPOR,<4cm,0
22,PPOR,>4cm,0
22,PSTR,<4cm,0
22,PSTR,>4cm,1
22,SBOU,<4cm,0
22,SBOU,>4cm,0
22,SCUB,<4cm,0
22,SCUB,>4cm,0
22,SINT,<4cm,3
22,SINT,>4cm,2
22,SLAC,<4cm,0
22,SLAC,>4cm,0
22,SRAD,<4cm,9
22,SRAD,>4cm,0
22,SSID,<4cm,17
22,SSID,>4cm,4
23,AAGA,<4cm,0
23,AAGA,>4cm,1
23,ACER,<4cm,0
23,ACER,>4cm,0
23,AFRA,<4cm,1
23,AFRA,>4cm,0
23,ALAM,<4cm,0
23,ALAM,>4cm,0
23,CNAT,<4cm,0
23,CNAT,>4cm,0
23,DLAB,<4cm,0
23,DLAB,>4cm,0
23,DSTO,<4cm,0
23,DSTO,>4cm,1
23,EFAS,<4cm,1
23,EFAS,>4cm,1
23,FFRA,<4cm,1
23,FFRA,>4cm,0
23,MALI,<4cm,0
23,MALI,>4cm,0
23,MANG,<4cm,0
23,MANG,>4cm,0
23,MCAV,<4cm,5
23,MCAV,>4cm,3
23,MDEC,<4cm,0
23,MDEC,>4cm,0
23,MLAM,<4cm,1
23,MLAM,>4cm,0
23,MMEA,<4cm,1
23,MMEA,>4cm,1
23,MPHA,<4cm,0
23,MPHA,>4cm,0
23,OCUL,<4cm,0
23,OCUL,>4cm,0
23,OFAV,<4cm,0
23,OFAV,>4cm,0
23,OFRA,<4cm,0
23,OFRA,>4cm,0
23,PAME,<4cm,0
23,PAME,>4cm,0
23,PAST,<4cm,1
23,PAST,>4cm,2
23,PCLI,<4cm,0
23,PCLI,>4cm,0
23,PPOR,<4cm,0
23,PPOR,>4cm,0
23,PSTR,<4cm,1
23,PSTR,>4cm,0
23,SBOU,<4cm,1
23,SBOU,>4cm,0
23,SCUB,<4cm,0
23,SCUB,>4cm,0
23,SINT,<4cm,7
23,SINT,>4cm,11
23,SLAC,<4cm,0
23,SLAC,>4cm,0
23,SRAD,<4cm,0
23,SRAD,>4cm,0
23,SSID,<4cm,14
23,SSID,>4cm,7
24,AAGA,<4cm,0
24,AAGA,>4cm,0
24,ACER,<4cm,0
24,ACER,>4cm,0
24,AFRA,<4cm,0
24,AFRA,>4cm,0
24,ALAM,<4cm,0
24,ALAM,>4cm,0
24,CNAT,<4cm,0
24,CNAT,>4cm,0
24,DLAB,<4cm,0
24,DLAB,>4cm,0
24,DSTO,<4cm,0
24,DSTO,>4cm,0
24,EFAS,<4cm,1
24,EFAS,>4cm,0
24,FFRA,<4cm,0
24,FFRA,>4cm,0
24,MALI,<4cm,0
24,MALI,>4cm,0
24,MANG,<4cm,0
24,MANG,>4cm,0
24,MCAV,<4cm,2
24,MCAV,>4cm,6
24,MDEC,<4cm,0
24,MDEC,>4cm,0
24,MLAM,<4cm,0
24,MLAM,>4cm,0
24,MMEA,<4cm,0
24,MMEA,>4cm,0
24,MPHA,<4cm,0
24,MPHA,>4cm,0
24,OCUL,<4cm,0
24,OCUL,>4cm,0
24,OFAV,<4cm,0
24,OFAV,>4cm,0
24,OFRA,<4cm,0
24,OFRA,>4cm,0
24,PAME,<4cm,0
24,PAME,>4cm,0
24,PAST,<4cm,4
24,PAST,>4cm,8
24,PCLI,<4cm,0
24,PCLI,>4cm,0
24,PPOR,<4cm,2
24,PPOR,>4cm,1
24,PSTR,<4cm,0
24,PSTR,>4cm,0
24,SBOU,<4cm,1
24,SBOU,>4cm,0
24,SCUB,<4cm,0
24,SCUB,>4cm,0
24,SINT,<4cm,3
24,SINT,>4cm,7
24,SLAC,<4cm,0
24,SLAC,>4cm,0
24,SRAD,<4cm,3
24,SRAD,>4cm,3
24,SSID,<4cm,21
24,SSID,>4cm,4
25,AAGA,<4cm,0
25,AAGA,>4cm,0
25,ACER,<4cm,0
25,ACER,>4cm,0
25,AFRA,<4cm,0
25,AFRA,>4cm,0
25,ALAM,<4cm,0
25,ALAM,>4cm,0
25,CNAT,<4cm,0
25,CNAT,>4cm,0
25,DLAB,<4cm,0
25,DLAB,>4cm,0
25,DSTO,<4cm,0
25,DSTO,>4cm,2
25,EFAS,<4cm,0
25,EFAS,>4cm,0
25,FFRA,<4cm,0
25,FFRA,>4cm,0
25,MALI,<4cm,0
25,MALI,>4cm,0
25,MANG,<4cm,0
25,MANG,>4cm,0
25,MCAV,<4cm,14
25,MCAV,>4cm,4
25,MDEC,<4cm,1
25,MDEC,>4cm,0
25,MLAM,<4cm,0
25,MLAM,>4cm,0
25,MMEA,<4cm,0
25,MMEA,>4cm,2
25,MPHA,<4cm,0
25,MPHA,>4cm,1
25,OCUL,<4cm,0
25,OCUL,>4cm,0
25,OFAV,<4cm,0
25,OFAV,>4cm,0
25,OFRA,<4cm,1
25,OFRA,>4cm,0
25,PAME,<4cm,0
25,PAME,>4cm,0
25,PAST,<4cm,16
25,PAST,>4cm,24
25,PCLI,<4cm,0
25,PCLI,>4cm,0
25,PPOR,<4cm,1
25,PPOR,>4cm,0
25,PSTR,<4cm,0
25,PSTR,>4cm,0
25,SBOU,<4cm,2
25,SBOU,>4cm,0
25,SCUB,<4cm,0
25,SCUB,>4cm,0
25,SINT,<4cm,6
25,SINT,>4cm,7
25,SLAC,<4cm,0
25,SLAC,>4cm,0
25,SRAD,<4cm,23
25,SRAD,>4cm,1
25,SSID,<4cm,37
25,SSID,>4cm,12
26,AAGA,<4cm,1
26,AAGA,>4cm,1
26,ACER,<4cm,0
26,ACER,>4cm,0
26,AFRA,<4cm,0
26,AFRA,>4cm,0
26,ALAM,<4cm,0
26,ALAM,>4cm,0
26,CNAT,<4cm,0
26,CNAT,>4cm,0
26,DLAB,<4cm,0
26,DLAB,>4cm,1
26,DSTO,<4cm,0
26,DSTO,>4cm,0
26,EFAS,<4cm,0
26,EFAS,>4cm,0
26,FFRA,<4cm,0
26,FFRA,>4cm,0
26,MALI,<4cm,0
26,MALI,>4cm,0
26,MANG,<4cm,0
26,MANG,>4cm,0
26,MCAV,<4cm,7
26,MCAV,>4cm,4
26,MDEC,<4cm,0
26,MDEC,>4cm,6
26,MLAM,<4cm,0
26,MLAM,>4cm,0
26,MMEA,<4cm,0
26,MMEA,>4cm,1
26,MPHA,<4cm,0
26,MPHA,>4cm,0
26,OCUL,<4cm,0
26,OCUL,>4cm,0
26,OFAV,<4cm,0
26,OFAV,>4cm,0
26,OFRA,<4cm,0
26,OFRA,>4cm,0
26,PAME,<4cm,0
26,PAME,>4cm,0
26,PAST,<4cm,19
26,PAST,>4cm,14
26,PCLI,<4cm,0
26,PCLI,>4cm,0
26,PPOR,<4cm,1
26,PPOR,>4cm,2
26,PSTR,<4cm,0
26,PSTR,>4cm,0
26,SBOU,<4cm,0
26,SBOU,>4cm,0
26,SCUB,<4cm,0
26,SCUB,>4cm,0
26,SINT,<4cm,11
26,SINT,>4cm,3
26,SLAC,<4cm,0
26,SLAC,>4cm,0
26,SRAD,<4cm,2
26,SRAD,>4cm,2
26,SSID,<4cm,29
26,SSID,>4cm,13
27,AAGA,<4cm,0
27,AAGA,>4cm,0
27,ACER,<4cm,0
27,ACER,>4cm,0
27,AFRA,<4cm,2
27,AFRA,>4cm,1
27,ALAM,<4cm,0
27,ALAM,>4cm,0
27,CNAT,<4cm,0
27,CNAT,>4cm,0
27,DLAB,<4cm,0
27,DLAB,>4cm,0
27,DSTO,<4cm,0
27,DSTO,>4cm,0
27,EFAS,<4cm,0
27,EFAS,>4cm,0
27,FFRA,<4cm,0
27,FFRA,>4cm,0
27,MALI,<4cm,0
27,MALI,>4cm,1
27,MANG,<4cm,0
27,MANG,>4cm,0
27,MCAV,<4cm,5
27,MCAV,>4cm,3
27,MDEC,<4cm,1
27,MDEC,>4cm,6
27,MLAM,<4cm,0
27,MLAM,>4cm,0
27,MMEA,<4cm,0
27,MMEA,>4cm,0
27,MPHA,<4cm,0
27,MPHA,>4cm,0
27,OCUL,<4cm,0
27,OCUL,>4cm,0
27,OFAV,<4cm,0
27,OFAV,>4cm,0
27,OFRA,<4cm,0
27,OFRA,>4cm,0
27,PAME,<4cm,0
27,PAME,>4cm,0
27,PAST,<4cm,2
27,PAST,>4cm,8
27,PCLI,<4cm,0
27,PCLI,>4cm,0
27,PPOR,<4cm,0
27,PPOR,>4cm,0
27,PSTR,<4cm,0
27,PSTR,>4cm,0
27,SBOU,<4cm,0
27,SBOU,>4cm,0
27,SCUB,<4cm,0
27,SCUB,>4cm,0
27,SINT,<4cm,2
27,SINT,>4cm,10
27,SLAC,<4cm,1
27,SLAC,>4cm,0
27,SRAD,<4cm,5
27,SRAD,>4cm,1
27,SSID,<4cm,6
27,SSID,>4cm,5
28,AAGA,<4cm,0
28,AAGA,>4cm,0
28,ACER,<4cm,0
28,ACER,>4cm,0
28,AFRA,<4cm,0
28,AFRA,>4cm,1
28,ALAM,<4cm,0
28,ALAM,>4cm,0
28,CNAT,<4cm,0
28,CNAT,>4cm,0
28,DLAB,<4cm,0
28,DLAB,>4cm,0
28,DSTO,<4cm,0
28,DSTO,>4cm,0
28,EFAS,<4cm,0
28,EFAS,>4cm,0
28,FFRA,<4cm,0
28,FFRA,>4cm,0
28,MALI,<4cm,0
28,MALI,>4cm,0
28,MANG,<4cm,0
28,MANG,>4cm,0
28,MCAV,<4cm,8
28,MCAV,>4cm,3
28,MDEC,<4cm,0
28,MDEC,>4cm,4
28,MLAM,<4cm,0
28,MLAM,>4cm,0
28,MMEA,<4cm,0
28,MMEA,>4cm,0
28,MPHA,<4cm,0
28,MPHA,>4cm,0
28,OCUL,<4cm,0
28,OCUL,>4cm,0
28,OFAV,<4cm,0
28,OFAV,>4cm,0
28,OFRA,<4cm,0
28,OFRA,>4cm,0
28,PAME,<4cm,0
28,PAME,>4cm,0
28,PAST,<4cm,5
28,PAST,>4cm,9
28,PCLI,<4cm,0
28,PCLI,>4cm,0
28,PPOR,<4cm,0
28,PPOR,>4cm,0
28,PSTR,<4cm,0
28,PSTR,>4cm,0
28,SBOU,<4cm,0
28,SBOU,>4cm,0
28,SCUB,<4cm,1
28,SCUB,>4cm,0
28,SINT,<4cm,10
28,SINT,>4cm,10
28,SLAC,<4cm,0
28,SLAC,>4cm,0
28,SRAD,<4cm,4
28,SRAD,>4cm,0
28,SSID,<4cm,34
28,SSID,>4cm,3
29,AAGA,<4cm,0
29,AAGA,>4cm,0
29,ACER,<4cm,0
29,ACER,>4cm,0
29,AFRA,<4cm,0
29,AFRA,>4cm,0
29,ALAM,<4cm,0
29,ALAM,>4cm,0
29,CNAT,<4cm,0
29,CNAT,>4cm,0
29,DLAB,<4cm,0
29,DLAB,>4cm,0
29,DSTO,<4cm,0
29,DSTO,>4cm,0
29,EFAS,<4cm,0
29,EFAS,>4cm,0
29,FFRA,<4cm,0
29,FFRA,>4cm,0
29,MALI,<4cm,0
29,MALI,>4cm,0
29,MANG,<4cm,0
29,MANG,>4cm,0
29,MCAV,<4cm,1
29,MCAV,>4cm,0
29,MDEC,<4cm,0
29,MDEC,>4cm,1
29,MLAM,<4cm,0
29,MLAM,>4cm,0
29,MMEA,<4cm,1
29,MMEA,>4cm,0
29,MPHA,<4cm,0
29,MPHA,>4cm,0
29,OCUL,<4cm,0
29,OCUL,>4cm,0
29,OFAV,<4cm,0
29,OFAV,>4cm,0
29,OFRA,<4cm,0
29,OFRA,>4cm,0
29,PAME,<4cm,0
29,PAME,>4cm,0
29,PAST,<4cm,0
29,PAST,>4cm,0
29,PCLI,<4cm,0
29,PCLI,>4cm,0
29,PPOR,<4cm,0
29,PPOR,>4cm,0
29,PSTR,<4cm,0
29,PSTR,>4cm,0
29,SBOU,<4cm,0
29,SBOU,>4cm,0
29,SCUB,<4cm,0
29,SCUB,>4cm,0
29,SINT,<4cm,1
29,SINT,>4cm,7
29,SLAC,<4cm,0
29,SLAC,>4cm,0
29,SRAD,<4cm,0
29,SRAD,>4cm,0
29,SSID,<4cm,10
29,SSID,>4cm,1
30,AAGA,<4cm,0
30,AAGA,>4cm,0
30,ACER,<4cm,0
30,ACER,>4cm,0
30,AFRA,<4cm,0
30,AFRA,>4cm,0
30,ALAM,<4cm,0
30,ALAM,>4cm,1
30,CNAT,<4cm,1
30,CNAT,>4cm,0
30,DLAB,<4cm,0
30,DLAB,>4cm,0
30,DSTO,<4cm,0
30,DSTO,>4cm,0
30,EFAS,<4cm,0
30,EFAS,>4cm,0
30,FFRA,<4cm,0
30,FFRA,>4cm,0
30,MALI,<4cm,0
30,MALI,>4cm,0
30,MANG,<4cm,0
30,MANG,>4cm,0
30,MCAV,<4cm,4
30,MCAV,>4cm,3
30,MDEC,<4cm,0
30,MDEC,>4cm,0
30,MLAM,<4cm,0
30,MLAM,>4cm,0
30,MMEA,<4cm,0
30,MMEA,>4cm,0
30,MPHA,<4cm,0
30,MPHA,>4cm,0
30,OCUL,<4cm,0
30,OCUL,>4cm,0
30,OFAV,<4cm,0
30,OFAV,>4cm,0
30,OFRA,<4cm,0
30,OFRA,>4cm,0
30,PAME,<4cm,0
30,PAME,>4cm,0
30,PAST,<4cm,0
30,PAST,>4cm,2
30,PCLI,<4cm,0
30,PCLI,>4cm,0
30,PPOR,<4cm,0
30,PPOR,>4cm,0
30,PSTR,<4cm,0
30,PSTR,>4cm,0
30,SBOU,<4cm,0
30,SBOU,>4cm,0
30,SCUB,<4cm,0
30,SCUB,>4cm,0
30,SINT,<4cm,6
30,SINT,>4cm,10
30,SLAC,<4cm,0
30,SLAC,>4cm,0
30,SRAD,<4cm,0
30,SRAD,>4cm,0
30,SSID,<4cm,6
30,SSID,>4cm,6
31,AAGA,<4cm,0
31,AAGA,>4cm,0
31,ACER,<4cm,0
31,ACER,>4cm,1
31,AFRA,<4cm,0
31,AFRA,>4cm,0
31,ALAM,<4cm,0
31,ALAM,>4cm,0
31,CNAT,<4cm,0
31,CNAT,>4cm,0
31,DLAB,<4cm,0
31,DLAB,>4cm,0
31,DSTO,<4cm,2
31,DSTO,>4cm,1
31,EFAS,<4cm,0
31,EFAS,>4cm,0
31,FFRA,<4cm,0
31,FFRA,>4cm,0
31,MALI,<4cm,0
31,MALI,>4cm,0
31,MANG,<4cm,0
31,MANG,>4cm,0
31,MCAV,<4cm,1
31,MCAV,>4cm,2
31,MDEC,<4cm,0
31,MDEC,>4cm,0
31,MLAM,<4cm,0
31,MLAM,>4cm,0
31,MMEA,<4cm,0
31,MMEA,>4cm,0
31,MPHA,<4cm,0
31,MPHA,>4cm,0
31,OCUL,<4cm,0
31,OCUL,>4cm,0
31,OFAV,<4cm,0
31,OFAV,>4cm,0
31,OFRA,<4cm,0
31,OFRA,>4cm,0
31,PAME,<4cm,1
31,PAME,>4cm,0
31,PAST,<4cm,2
31,PAST,>4cm,6
31,PCLI,<4cm,0
31,PCLI,>4cm,0
31,PPOR,<4cm,3
31,PPOR,>4cm,5
31,PSTR,<4cm,0
31,PSTR,>4cm,0
31,SBOU,<4cm,0
31,SBOU,>4cm,0
31,SCUB,<4cm,0
31,SCUB,>4cm,0
31,SINT,<4cm,0
31,SINT,>4cm,0
31,SLAC,<4cm,0
31,SLAC,>4cm,0
31,SRAD,<4cm,108
31,SRAD,>4cm,19
31,SSID,<4cm,11
31,SSID,>4cm,3
32,AAGA,<4cm,0
32,AAGA,>4cm,0
32,ACER,<4cm,0
32,ACER,>4cm,0
32,AFRA,<4cm,0
32,AFRA,>4cm,1
32,ALAM,<4cm,0
32,ALAM,>4cm,0
32,CNAT,<4cm,0
32,CNAT,>4cm,0
32,DLAB,<4cm,0
32,DLAB,>4cm,0
32,DSTO,<4cm,0
32,DSTO,>4cm,0
32,EFAS,<4cm,0
32,EFAS,>4cm,0
32,FFRA,<4cm,0
32,FFRA,>4cm,0
32,MALI,<4cm,0
32,MALI,>4cm,0
32,MANG,<4cm,0
32,MANG,>4cm,0
32,MCAV,<4cm,2
32,MCAV,>4cm,1
32,MDEC,<4cm,0
32,MDEC,>4cm,0
32,MLAM,<4cm,0
32,MLAM,>4cm,0
32,MMEA,<4cm,0
32,MMEA,>4cm,0
32,MPHA,<4cm,0
32,MPHA,>4cm,0
32,OCUL,<4cm,0
32,OCUL,>4cm,0
32,OFAV,<4cm,0
32,OFAV,>4cm,0
32,OFRA,<4cm,0
32,OFRA,>4cm,2
32,PAME,<4cm,0
32,PAME,>4cm,0
32,PAST,<4cm,4
32,PAST,>4cm,2
32,PCLI,<4cm,0
32,PCLI,>4cm,0
32,PPOR,<4cm,0
32,PPOR,>4cm,0
32,PSTR,<4cm,0
32,PSTR,>4cm,0
32,SBOU,<4cm,0
32,SBOU,>4cm,1
32,SCUB,<4cm,0
32,SCUB,>4cm,0
32,SINT,<4cm,1
32,SINT,>4cm,5
32,SLAC,<4cm,0
32,SLAC,>4cm,0
32,SRAD,<4cm,15
32,SRAD,>4cm,3
32,SSID,<4cm,11
32,SSID,>4cm,5
33,AAGA,<4cm,0
33,AAGA,>4cm,0
33,ACER,<4cm,0
33,ACER,>4cm,0
33,AFRA,<4cm,0
33,AFRA,>4cm,0
33,ALAM,<4cm,0
33,ALAM,>4cm,0
33,CNAT,<4cm,0
33,CNAT,>4cm,0
33,DLAB,<4cm,0
33,DLAB,>4cm,0
33,DSTO,<4cm,1
33,DSTO,>4cm,1
33,EFAS,<4cm,0
33,EFAS,>4cm,0
33,FFRA,<4cm,0
33,FFRA,>4cm,0
33,MALI,<4cm,0
33,MALI,>4cm,0
33,MANG,<4cm,0
33,MANG,>4cm,0
33,MCAV,<4cm,3
33,MCAV,>4cm,1
33,MDEC,<4cm,0
33,MDEC,>4cm,0
33,MLAM,<4cm,0
33,MLAM,>4cm,0
33,MMEA,<4cm,0
33,MMEA,>4cm,0
33,MPHA,<4cm,0
33,MPHA,>4cm,0
33,OCUL,<4cm,0
33,OCUL,>4cm,0
33,OFAV,<4cm,0
33,OFAV,>4cm,0
33,OFRA,<4cm,0
33,OFRA,>4cm,0
33,PAME,<4cm,0
33,PAME,>4cm,0
33,PAST,<4cm,0
33,PAST,>4cm,3
33,PCLI,<4cm,0
33,PCLI,>4cm,0
33,PPOR,<4cm,0
33,PPOR,>4cm,1
33,PSTR,<4cm,0
33,PSTR,>4cm,0
33,SBOU,<4cm,0
33,SBOU,>4cm,0
33,SCUB,<4cm,0
33,SCUB,>4cm,0
33,SINT,<4cm,1
33,SINT,>4cm,9
33,SLAC,<4cm,0
33,SLAC,>4cm,0
33,SRAD,<4cm,8
33,SRAD,>4cm,1
33,SSID,<4cm,6
33,SSID,>4cm,4
34,AAGA,<4cm,0
34,AAGA,>4cm,0
34,ACER,<4cm,0
34,ACER,>4cm,0
34,AFRA,<4cm,0
34,AFRA,>4cm,0
34,ALAM,<4cm,0
34,ALAM,>4cm,0
34,CNAT,<4cm,0
34,CNAT,>4cm,0
34,DLAB,<4cm,0
34,DLAB,>4cm,1
34,DSTO,<4cm,0
34,DSTO,>4cm,0
34,EFAS,<4cm,0
34,EFAS,>4cm,1
34,FFRA,<4cm,0
34,FFRA,>4cm,0
34,MALI,<4cm,0
34,MALI,>4cm,0
34,MANG,<4cm,0
34,MANG,>4cm,0
34,MCAV,<4cm,2
34,MCAV,>4cm,4
34,MDEC,<4cm,0
34,MDEC,>4cm,0
34,MLAM,<4cm,0
34,MLAM,>4cm,0
34,MMEA,<4cm,0
34,MMEA,>4cm,1
34,MPHA,<4cm,0
34,MPHA,>4cm,0
34,OCUL,<4cm,0
34,OCUL,>4cm,0
34,OFAV,<4cm,0
34,OFAV,>4cm,0
34,OFRA,<4cm,0
34,OFRA,>4cm,0
34,PAME,<4cm,0
34,PAME,>4cm,0
34,PAST,<4cm,0
34,PAST,>4cm,5
34,PCLI,<4cm,0
34,PCLI,>4cm,0
34,PPOR,<4cm,0
34,PPOR,>4cm,1
34,PSTR,<4cm,0
34,PSTR,>4cm,1
34,SBOU,<4cm,0
34,SBOU,>4cm,1
34,SCUB,<4cm,0
