site,transect_num,class,date,latitude,longitude,penip_site,reef,direction,distance_m,taxon,count,taxclass
3071,4,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0957,IRN3-110,IR,N,110,PSTR,1,PSTR>4cm
3071,4,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0957,IRN3-110,IR,N,110,CNAT,0,CNAT>4cm
3071,4,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0957,IRN3-110,IR,N,110,DLAB,0,DLAB>4cm
3071,4,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0957,IRN3-110,IR,N,110,MALI,0,MALI>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MCAV,3,MCAV>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PAST,2,PAST>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SRAD,0,SRAD>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SINT,2,SINT>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SBOU,0,SBOU>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SSID,5,SSID>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,DSTO,0,DSTO>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PPOR,0,PPOR>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,AAGA,0,AAGA>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MMEA,0,MMEA>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PCLI,0,PCLI>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PSTR,0,PSTR>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,CNAT,0,CNAT>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,ACER,0,ACER>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MDEC,0,MDEC>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,EFAS,0,EFAS>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,OANN,0,OANN>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,OFRA,0,OFRA>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PFUR,0,PFUR>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,DLAB,0,DLAB>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,OFAV,0,OFAV>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PDIV,0,PDIV>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,AFRA,0,AFRA>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MALI,0,MALI>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MAUR,0,MAUR>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,FFRA,0,FFRA>4cm
3073,1,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SCUB,0,SCUB>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MCAV,2,MCAV>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PAST,2,PAST>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SRAD,0,SRAD>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SINT,2,SINT>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SBOU,1,SBOU>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SSID,4,SSID>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,DSTO,0,DSTO>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PPOR,0,PPOR>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,AAGA,0,AAGA>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MMEA,0,MMEA>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PCLI,0,PCLI>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PSTR,0,PSTR>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,CNAT,0,CNAT>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,ACER,0,ACER>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MDEC,0,MDEC>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,EFAS,0,EFAS>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,OANN,0,OANN>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,OFRA,0,OFRA>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PFUR,0,PFUR>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,DLAB,0,DLAB>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,OFAV,0,OFAV>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,PDIV,0,PDIV>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,AFRA,0,AFRA>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MALI,0,MALI>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,MAUR,0,MAUR>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,FFRA,0,FFRA>4cm
3073,2,>4cm,2024-09-11T00:00:00Z,26.0954,-80.0951,IRN4-110,IR,N,110,SCUB,0,SCUB>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MCAV,1,MCAV>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PAST,0,PAST>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SRAD,0,SRAD>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SINT,0,SINT>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SBOU,1,SBOU>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SSID,0,SSID>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,DSTO,0,DSTO>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PPOR,0,PPOR>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,AAGA,0,AAGA>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MMEA,0,MMEA>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PCLI,0,PCLI>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PSTR,0,PSTR>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,CNAT,0,CNAT>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,ACER,0,ACER>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MDEC,0,MDEC>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,EFAS,0,EFAS>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,OANN,0,OANN>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,OFRA,0,OFRA>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PFUR,0,PFUR>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,DLAB,0,DLAB>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,OFAV,0,OFAV>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PDIV,0,PDIV>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,AFRA,0,AFRA>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MALI,0,MALI>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MAUR,0,MAUR>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,FFRA,0,FFRA>4cm
3074,1,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SCUB,0,SCUB>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MCAV,1,MCAV>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PAST,0,PAST>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SRAD,0,SRAD>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SINT,6,SINT>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SBOU,0,SBOU>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SSID,8,SSID>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,DSTO,0,DSTO>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PPOR,0,PPOR>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,AAGA,0,AAGA>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MMEA,0,MMEA>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PCLI,0,PCLI>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PSTR,0,PSTR>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,CNAT,1,CNAT>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,ACER,0,ACER>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MDEC,0,MDEC>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,EFAS,0,EFAS>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,OANN,0,OANN>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,OFRA,0,OFRA>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PFUR,0,PFUR>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,DLAB,0,DLAB>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,OFAV,0,OFAV>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,PDIV,0,PDIV>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,AFRA,0,AFRA>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MALI,0,MALI>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,MAUR,0,MAUR>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,FFRA,0,FFRA>4cm
3074,2,>4cm,2024-09-10T00:00:00Z,26.0963,-80.0949,IRN4-210,IR,N,210,SCUB,0,SCUB>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MCAV,2,MCAV>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PAST,0,PAST>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SRAD,0,SRAD>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SINT,1,SINT>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SBOU,0,SBOU>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SSID,3,SSID>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,DSTO,0,DSTO>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PPOR,0,PPOR>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,AAGA,0,AAGA>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MMEA,0,MMEA>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PCLI,0,PCLI>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PSTR,1,PSTR>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,CNAT,0,CNAT>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,ACER,0,ACER>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MDEC,0,MDEC>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,EFAS,0,EFAS>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,OANN,0,OANN>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,OFRA,0,OFRA>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PFUR,0,PFUR>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,DLAB,0,DLAB>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,OFAV,0,OFAV>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PDIV,0,PDIV>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,AFRA,0,AFRA>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MALI,0,MALI>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MAUR,0,MAUR>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,FFRA,0,FFRA>4cm
3075,1,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SCUB,0,SCUB>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MCAV,0,MCAV>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PAST,2,PAST>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SRAD,2,SRAD>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SINT,2,SINT>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SBOU,1,SBOU>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SSID,5,SSID>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,DSTO,0,DSTO>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PPOR,0,PPOR>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,AAGA,0,AAGA>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MMEA,0,MMEA>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PCLI,0,PCLI>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PSTR,0,PSTR>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,CNAT,0,CNAT>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,ACER,0,ACER>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MDEC,0,MDEC>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,EFAS,0,EFAS>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,OANN,0,OANN>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,OFRA,0,OFRA>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PFUR,0,PFUR>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,DLAB,0,DLAB>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,OFAV,0,OFAV>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PDIV,0,PDIV>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,AFRA,0,AFRA>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MALI,0,MALI>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MAUR,0,MAUR>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,FFRA,0,FFRA>4cm
3075,2,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,SCUB,0,SCUB>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,DSTO,0,DSTO>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MMEA,0,MMEA>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PCLI,0,PCLI>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,PSTR,1,PSTR>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,CNAT,0,CNAT>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,DLAB,0,DLAB>4cm
3075,4,>4cm,2024-09-11T00:00:00Z,26.0982,-80.0939,IRN4-410,IR,N,410,MALI,0,MALI>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MCAV,0,MCAV>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PAST,1,PAST>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SRAD,1,SRAD>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SINT,0,SINT>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SBOU,0,SBOU>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SSID,1,SSID>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,DSTO,0,DSTO>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PPOR,0,PPOR>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,AAGA,0,AAGA>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MMEA,0,MMEA>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PCLI,0,PCLI>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PSTR,0,PSTR>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,CNAT,0,CNAT>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,ACER,0,ACER>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MDEC,0,MDEC>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,EFAS,0,EFAS>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,OANN,0,OANN>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,OFRA,0,OFRA>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PFUR,0,PFUR>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,DLAB,0,DLAB>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,OFAV,0,OFAV>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PDIV,0,PDIV>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,AFRA,0,AFRA>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MALI,0,MALI>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MAUR,0,MAUR>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,FFRA,0,FFRA>4cm
3076,2,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SCUB,0,SCUB>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,MCAV,0,MCAV>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,PAST,0,PAST>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,SRAD,0,SRAD>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,SINT,0,SINT>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,SBOU,1,SBOU>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,SSID,2,SSID>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,DSTO,1,DSTO>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,PPOR,0,PPOR>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,AAGA,0,AAGA>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,MMEA,0,MMEA>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,PCLI,0,PCLI>4cm
3077,1,>4cm,2024-09-09T00:00:00Z,26.0911,-80.1032,IRS1-210,NRC,S,210,PSTR,0,PSTR>4cm
